forks,open_issues,commit_count,size,age_days,days_since_push,days_since_update,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,archived,lang_C,lang_C++,lang_Go,lang_Java,lang_JavaScript,lang_Jupyter Notebook,lang_Other,lang_Python,lang_Rust,lang_TypeScript,lang_Unknown,is_org,stars
0.08035906862530541,-0.34741300727647734,-0.22498214362491417,-0.18834908452618027,0.29297910765693924,0.14239648975997252,-0.10032860224344674,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,1,92686
-0.4580638591088888,-0.17035954108903525,-0.19489786125206926,-0.18626752069182412,0.5452694993668484,1.0508349637385317,-0.10032860224344674,1,1,1,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,0,91930
1.7845470270247417,-0.28872956380925147,-0.14199917220747946,-0.16332689675995765,0.7162898769405124,-0.4632291595590669,-0.10032860224344674,1,0,1,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,0,91829
0.07266043873813194,-0.22352573773455608,-0.1176874469631503,0.4047470444461684,0.006060622967238618,-0.4681933042256164,-0.10032860224344674,1,0,1,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,1,90713
1.5175970356870017,7.84168597981238,1.5065288746476604,0.3798058034064427,0.1968684822436405,-0.4681933042256164,-0.10032860224344674,1,1,1,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,1,90171
-0.2266237981257365,0.6296412480581888,0.41780095833739,-0.014943506025444114,0.8505620742090915,-0.4681933042256164,-0.10032860224344674,1,1,1,1,0,1,0,False,False,False,False,False,False,True,False,False,False,False,1,89696
0.29890392454744213,-0.26515587284378467,-0.22671588091948547,-0.1875851832993048,-1.9811678966077322,-0.25969922823053726,-0.10032860224344674,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,1,89391
2.1319477006834444,0.3216785618284737,-0.207329545716552,-0.18016167158718424,0.022314625794487668,0.5693129310832298,-0.10032860224344674,1,1,1,1,1,1,0,False,False,False,False,False,False,True,False,False,False,False,0,89357
0.4047600854960773,-0.3278518594540687,-0.021130100591629033,-0.15686027184781798,-0.8681220508287212,-0.4681933042256164,-0.10032860224344674,1,1,1,1,0,1,0,False,False,False,False,False,False,False,False,True,False,False,0,88659
0.4681775491916687,-0.2862217243448401,-0.19282919743468305,-0.13716287768619484,-0.8985099691579259,-0.4681933042256164,-0.10032860224344674,1,0,1,1,1,1,0,False,False,False,False,True,False,False,False,False,False,False,1,88085
-0.3766508480520294,-0.3248424520967751,-0.1038372501667456,-0.12891381657801235,-0.09923704752233131,-0.4632291595590669,-0.10032860224344674,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,1,87903
